"Product Code","Product Name",Batch,Expiry,Balance,"Purchase Price","Sale Price","Item Cost","Total Cost","Total Sale Price"
05415062000120,"Amlor 10mg 30 Caps",221105,0000-00-00,0,0,64.40,67.80,67.8,64.4
05415062000151,"Amlor 5mg 30cap",1295767,2024-08-01,4,0,60.95,63.85,255.4,243.8
05415062000151,"Amlor 5mg 30cap",gg5917,2026-05-01,6,0,60.95,63.85,383.1,365.7
05415062000151,"Amlor 5mg 30cap",221105,0000-00-00,0,0,60.95,63.85,63.85,60.95
05415062000465,"Efexor XR 75mg 14 cap",fr7d48b,2025-01-01,5,0,56.40,56.40,282,282
05415062000465,"Efexor XR 75mg 14 cap",gr9634a,2026-01-01,1,0,56.40,56.40,56.4,56.4
05415062000465,"Efexor XR 75mg 14 cap",2r5v,0000-00-00,0,0,56.40,56.40,56.4,56.4
05415062000908,"Viagra 100 mg Film Coated",gp3916,2026-10-01,0,0,73.75,73.75,73.75,73.75
05415062000908,"Viagra 100 mg Film Coated",vn697b,0000-00-00,0,0,73.75,73.75,73.75,73.75
05415062000908,"Viagra 100 mg Film Coated",tf8v,0000-00-00,0,0,73.75,73.75,73.75,73.75
05415062000991,"Zithromax 250mg 6cap",gx2303,2025-12-01,3,0,66.10,66.10,198.3,198.3
05415062000991,"Zithromax 250mg 6cap",154179,0000-00-00,0,0,66.10,66.10,66.1,66.1
05415062001028,"Zithromax 400 mg 30 ml Susp",gn2435a,2024-08-01,0,0,53.05,44.21,44.21,53.05
05415062001493,"Centrum Lutein 100 Tab",ax7d,2024-08-01,6,0,55.00,55.00,330,330
05415062001493,"Centrum Lutein 100 Tab",221105,0000-00-00,0,0,55.00,55.00,55,55
05415062001509,"Centrum Lutein 30 Tab",AX7D,2024-08-30,6,0,20.40,20.40,122.4,122.4
05415062001509,"Centrum Lutein 30 Tab",pw4h,2025-01-01,30,0,20.40,20.40,612,612
05415062001509,"Centrum Lutein 30 Tab",221105,0000-00-00,0,0,20.40,20.40,20.4,20.4
05415062001516,"Centrum Silver 100 Tab",a78n,2024-08-01,30,0,55.00,55.00,1650,1650
05415062001516,"Centrum Silver 100 Tab",221105,0000-00-00,0,0,55.00,55.00,55,55
05415062001523,"Centrum Silver 30 Tab",648l,2024-02-01,12,0,20.40,20.40,244.8,244.8
05415062001523,"Centrum Silver 30 Tab",af9f,2024-08-01,5,0,20.40,20.40,102,102
05415062001523,"Centrum Silver 30 Tab",221105,0000-00-00,0,0,20.40,20.40,20.4,20.4
05415062001547,"Aldactone 100mg 10 tabs",b28667,2027-04-30,5,0,25.05,25.05,125.25,125.25
05415062001547,"Aldactone 100mg 10 tabs",221105,0000-00-00,0,0,25.05,25.05,25.05,25.05
05415062001745,"Lopid 600mg 30tab",FX0465,2024-02-01,0,0,54.85,45.71,45.71,54.85
05415062001745,"Lopid 600mg 30tab",nt69k00s1,0000-00-00,0,0,54.85,45.71,45.71,54.85
05415062001752,"Ponstan Fort 500mg 20tab",GR2408,2025-01-01,0,0,15.30,15.30,15.3,15.3
05415062001752,"Ponstan Fort 500mg 20tab",nt69k00s1,0000-00-00,0,0,15.30,15.30,15.3,15.3
05415062001974,"Xalatan eye drops",gd0158,2025-03-31,4,0,56.96,46.81,187.24,227.84
05415062002223,"Dostinex 0.5 mg 2 tab",gx8477,2025-01-31,2,0,48.40,35.53,71.06,96.8
05415062002223,"Dostinex 0.5 mg 2 tab",233,0000-00-00,0,0,48.40,35.53,35.53,48.4
05415062002339,"Relpax 40mg 3 tab",gk5860b,2024-05-01,0,0,74.00,64.27,64.27,74
05415062002339,"Relpax 40mg 3 tab",tf8v,0000-00-00,0,0,74.00,64.27,64.27,74
05415062002346,"Relpax 40mg 6 tab",gk5860c,2024-05-01,3,0,101.60,88.35,265.05,304.8
05415062002346,"Relpax 40mg 6 tab",ac0140,0000-00-00,0,0,101.60,88.35,88.35,101.6
05415062002421,"Vibramycin 100mg 10tab",b766002,0000-00-00,0,0,29.80,24.01,24.01,29.8
05415062002421,"Vibramycin 100mg 10tab",b76602,2025-08-01,3,0,29.80,24.01,72.03,89.4
05415062002421,"Vibramycin 100mg 10tab",ac0140,0000-00-00,0,0,29.80,24.01,24.01,29.8
05415062002476,"Diflucan 150mg 1cap",b756721,2027-07-31,19,0,19.45,19.45,369.55,369.55
05415062002476,"Diflucan 150mg 1cap",tly32,0000-00-00,0,0,19.45,19.45,19.45,19.45
05415062002476,"Diflucan 150mg 1cap",000,2027-10-31,12,0,19.45,19.45,233.4,233.4
05415062002476,"Diflucan 150mg 1cap",yn0040,0000-00-00,0,0,19.45,19.45,19.45,19.45
05415062002506,"Dalacin C 300 mg Caps 16",b781402,2025-01-01,3,0,32.80,32.80,98.4,98.4
05415062002506,"Dalacin C 300 mg Caps 16",m1301,0000-00-00,0,0,32.80,32.80,32.8,32.8
05415062002773,"Celebrex 200 mg 20 Cap",gy6232,2026-05-31,6,0,40.50,40.50,243,243
05415062002773,"Celebrex 200 mg 20 Cap",221105,0000-00-00,0,0,40.50,40.50,40.5,40.5
05415062005590,"Viagra 50 mg 4 tab",fy5312,2026-01-01,3,0,73.75,73.75,221.25,221.25
05415062005590,"Viagra 50 mg 4 tab",ac0140,0000-00-00,0,0,73.75,73.75,73.75,73.75
05415062005590,"Viagra 50 mg 4 tab",154179,0000-00-00,0,0,73.75,73.75,73.75,73.75
05702150150745,"Ebixa 10mg 28 tab",b00014220,2025-11-01,6,0,128.23,66.90,401.4,769.38
05702150150745,"Ebixa 10mg 28 tab",tly32,0000-00-00,0,0,128.23,66.90,66.9,128.23
05702150151209,"Cipralex 10mg F.C tabs bx/28",2752801,2025-02-01,14,0,88.50,88.50,1239,1239
05702150151209,"Cipralex 10mg F.C tabs bx/28",221105,0000-00-00,0,0,88.50,88.50,88.5,88.5
05702150152411,"Cipralex 20 MG 28 Tab",2751952,2025-10-01,4,0,129.23,113.54,454.16,516.92
05702150152411,"Cipralex 20 MG 28 Tab",m1301,0000-00-00,0,0,129.23,113.54,113.54,129.23
05702150152411,"Cipralex 20 MG 28 Tab",2745991,2025-08-01,9,0,129.23,113.54,1021.86,1163.07
05702150152411,"Cipralex 20 MG 28 Tab",221105,0000-00-00,0,0,129.23,113.54,113.54,129.23
05702157106509,"Cipram 20mg 28 tab",2748875,2026-05-01,1,0,114.80,114.80,114.8,114.8
05702157106509,"Cipram 20mg 28 tab",2723653,2025-10-01,5,0,114.80,114.80,574,574
05702157106509,"Cipram 20mg 28 tab",221105,0000-00-00,0,0,114.80,114.80,114.8,114.8
05702157150809,"Cipralex 10mg F.C tabs bx/28",,0000-00-00,0,0,88.50,76.96,76.96,88.5
05702157152452,"Cipralex 20 MG 28 Tab",,0000-00-00,0,0,129.23,112.38,112.38,129.23
05702191010541,"Fucicort 30gm Cream",c75654,2025-02-01,12,0,38.50,38.50,462,462
05702191010541,"Fucicort 30gm Cream",tly32,0000-00-00,0,0,38.50,38.50,38.5,38.5
05702191010558,"Fucidin 2%cream",c80956,2025-02-01,20,0,19.75,19.75,395,395
05702191010558,"Fucidin 2%cream",tly32,0000-00-00,0,0,19.75,19.75,19.75,19.75
05702191010565,"Fucidin 2% Ointment",c72831,2025-02-01,5,0,20.33,19.75,98.75,101.65
05702191010565,"Fucidin 2% Ointment",tly32,0000-00-00,0,0,20.33,19.75,19.75,20.33
05702191010619,"Fucidin - H Cream 30g",c74617,2025-02-01,10,0,38.50,28.50,285,385
05702191010619,"Fucidin - H Cream 30g",tly32,0000-00-00,0,0,38.50,28.50,28.5,38.5
05712249100940,"Saxenda Flex Touch",mp5d676,2023-12-01,1,0,1077.55,887.40,887.4,1077.55
05712249100940,"Saxenda Flex Touch",ac0140,0000-00-00,0,0,1077.55,887.40,887.4,1077.55
05712249100940,"Saxenda Flex Touch",154179,0000-00-00,0,0,1077.55,887.40,887.4,1077.55
05997001357767,"Regulon 21 Tab",t25308,2025-05-31,10,0,10.20,10.20,102,102
05997001357767,"Regulon 21 Tab",154179,0000-00-00,0,0,10.20,10.20,10.2,10.2
05997001357767,"Regulon 21 Tab",t27182,2025-07-31,12,0,10.20,10.20,122.4,122.4
05997001357767,"Regulon 21 Tab",2r5v,0000-00-00,0,0,10.20,10.20,10.2,10.2
05997001365960,"Postinor 2 Tab",t2196,2027-02-01,5,0,38.55,38.55,192.75,192.75
05997001365960,"Postinor 2 Tab",154179,0000-00-00,0,0,38.55,38.55,38.55,38.55
05997001365960,"Postinor 2 Tab",t24196,2027-02-01,10,0,38.55,38.55,385.5,385.5
05997001365960,"Postinor 2 Tab",nt69k00s1,0000-00-00,0,0,38.55,38.55,38.55,38.55
06091403211357,"Solpadeine Soluble tabs box/24 eff",wd7v,2026-01-01,12,0,12.42,13.15,157.8,149.04
06091403211357,"Solpadeine Soluble tabs box/24 eff",ac0140,0000-00-00,0,0,12.42,13.15,13.15,12.42
06091403211357,"Solpadeine Soluble tabs box/24 eff",154179,0000-00-00,0,0,12.42,13.15,13.15,12.42
06091403216215,"Solpadeine Capsules",s66x,2026-11-01,22,0,12.05,13.15,289.3,265.1
06091403216215,"Solpadeine Capsules",ac0140,0000-00-00,0,0,12.05,13.15,13.15,12.05
06221032112750,"Furazol / Tab",2206943,2025-08-30,0,0,11.40,11.40,11.4,11.4
06221032112750,"Furazol / Tab",tly32,0000-00-00,0,0,11.40,11.40,11.4,11.4
06221032114143,"No-Uric 300mg Tab",2206427,2025-07-31,2,0,8.00,8.00,16,16
06221032114143,"No-Uric 300mg Tab",2206429,2025-07-31,3,0,8.00,8.00,24,24
06221032114143,"No-Uric 300mg Tab",154179,0000-00-00,0,0,8.00,8.00,8,8
06221032114143,"No-Uric 300mg Tab",nt69k00s1,0000-00-00,0,0,8.00,8.00,8,8
06221032114143,"No-Uric 300mg Tab",2109297,2024-11-01,10,0,8.00,8.00,80,80
06221032114143,"No-Uric 300mg Tab",2r5v,0000-00-00,0,0,8.00,8.00,8,8
06221032114204,"No-Uric 100mg Tab",2204479,2025-02-01,10,0,16.30,16.30,163,163
06221032114204,"No-Uric 100mg Tab",2r5v,0000-00-00,0,0,16.30,16.30,16.3,16.3
06221032131492,"E- Mox 500 mg  Caps",2304238,2026-04-30,10,0,10.25,10.25,102.5,102.5
06221032131492,"E- Mox 500 mg  Caps",tly32,0000-00-00,0,0,10.25,10.25,10.25,10.25
06221032131577,"Epirazole 20 mg  Caps",2104320,2024-05-01,2,0,19.45,14.40,28.8,38.9
06221032160423,"Epimag / Eff Gran",2211556,2025-12-31,22,0,5.10,5.10,112.2,112.2
06221032160423,"Epimag / Eff Gran",tly32,0000-00-00,0,0,5.10,5.10,5.1,5.1
06221032220868,"Epicogel  Susp.",2301442,2026-02-28,3,0,5.15,5.15,15.45,15.45
06221032220868,"Epicogel  Susp.",tly32,0000-00-00,0,0,5.15,5.15,5.15,5.15
06221032221308,"Kapect  Susp120ml",2303724,2026-05-31,0,0,9.30,9.30,9.3,9.3
06221032221308,"Kapect  Susp120ml",154179,0000-00-00,0,0,9.30,9.30,9.3,9.3
06221032221308,"Kapect  Susp120ml",nt69k00s1,0000-00-00,0,0,9.30,9.30,9.3,9.3
06221032222039,"Mucogel  Susp.",2302373,2026-03-31,3,0,7.15,4.40,13.2,21.45
06221032222039,"Mucogel  Susp.",nt69k00s1,0000-00-00,0,0,7.15,4.40,4.4,7.15
06221032240262,"Betaderm 20 mg Cream",2207407,2025-08-31,0,0,4.20,4.20,4.2,4.2
06221032240262,"Betaderm 20 mg Cream",2207412,2025-09-30,10,0,4.20,4.20,42,42
06221032240262,"Betaderm 20 mg Cream",221105,0000-00-00,0,0,4.20,4.20,4.2,4.2
06221032240590,"Betaderm 20 mg Oint",2205676,2025-07-31,16,0,4.20,4.20,67.2,67.2
06221032240590,"Betaderm 20 mg Oint",221105,0000-00-00,0,0,4.20,4.20,4.2,4.2
06221032320360,"Dexamethasone 5 amp",2209136,2025-11-30,5,0,8.98,9.05,45.25,44.9
06221032320360,"Dexamethasone 5 amp",tly32,0000-00-00,0,0,8.98,9.05,9.05,8.98
06221035401059,"Coli-urinal granules 60g",701122,2024-02-01,26,0,6.75,6.75,175.5,175.5
06221035401059,"Coli-urinal granules 60g",221105,0000-00-00,0,0,6.75,6.75,6.75,6.75
06221075030318,"Depovit B12 1000 amp 1ml 2amp",9630001,2025-02-28,0,0,7.85,7.85,7.85,7.85
06221075030318,"Depovit B12 1000 amp 1ml 2amp",2401122,0000-00-00,0,0,7.85,7.85,7.85,7.85
06221075030585,"Neurovit AMP",9665005,2025-02-01,30,0,6.95,6.95,208.5,208.5
06221075030585,"Neurovit AMP",nt69k00s1,0000-00-00,0,0,6.95,6.95,6.95,6.95
06221075033784,"Dexamethasone 3amp/box",,0000-00-00,0,0,9.40,7.83,7.83,9.4
06221075150078,"Amrizole Vag Supp 500  mg",9719010,2025-03-01,10,0,7.80,4.90,49,78
06221075150078,"Amrizole Vag Supp 500  mg",221105,0000-00-00,0,0,7.80,4.90,4.9,7.8
06221076010357,"Neurovit Tab",4033149,2024-04-30,10,0,10.00,5.00,50,100
06221076010357,"Neurovit Tab",nt69k00s1,0000-00-00,0,0,10.00,5.00,5,10
06221076160588,"Ticanase Nasal Spray",4583014,2025-05-31,8,0,20.00,14.93,119.44,160
06221076160588,"Ticanase Nasal Spray",vn329a,0000-00-00,0,0,20.00,14.93,14.93,20
06221508120418,"Miconaz 2% cream 20 gm",230610,2026-02-13,8,0,3.15,2.47,19.76,25.2
06221508120418,"Miconaz 2% cream 20 gm",nt69k00s1,0000-00-00,0,0,3.15,2.47,2.47,3.15
06221508220422,"Vidrop Oral Drops 15ml",222885,2024-08-31,21,0,7.75,7.75,162.75,162.75
06221508220422,"Vidrop Oral Drops 15ml",ac0140,0000-00-00,0,0,7.75,7.75,7.75,7.75
06221508220422,"Vidrop Oral Drops 15ml",154179,0000-00-00,0,0,7.75,7.75,7.75,7.75
06223000010365,"Fawar Fruit Eff Salt 6sx6",26097,2025-03-01,50,0,4.00,4.00,200,200
06223000010365,"Fawar Fruit Eff Salt 6sx6",tly32,0000-00-00,0,0,4.00,4.00,4,4
06223000010365,"Fawar Fruit Eff Salt 6sx6",26052,2025-03-01,10,0,4.00,4.00,40,40
06223000010365,"Fawar Fruit Eff Salt 6sx6",0437,0000-00-00,0,0,4.00,4.00,4,4
06223000010419,"Sine-Up 120ml Syrup",1627,2025-12-01,2,0,4.70,4.70,9.4,9.4
06223000010433,"Fawar Lemon Eff",3742,2025-04-01,10,0,4.00,30.00,300,40
06223000010433,"Fawar Lemon Eff",tly32,0000-00-00,0,0,4.00,30.00,30,4
06223005462602,"Sanovit Mineral Syrup 320 ml",,0000-00-00,0,0,26.55,19.25,19.25,26.55
06225000198449,"Jedcomag Granules",2203056,2024-03-30,5,0,2.95,2.31,11.55,14.75
06225000198449,"Jedcomag Granules",154179,0000-00-00,0,0,2.95,2.31,2.31,2.95
06225000198449,"Jedcomag Granules",2203167,2024-02-01,10,0,2.95,2.31,23.1,29.5
06225000198449,"Jedcomag Granules",2r5v,0000-00-00,0,0,2.95,2.31,2.31,2.95
06225000198494,"Jedcorene Effervescent Granules 5gm",2203039,2024-04-30,0,0,6.75,6.75,6.75,6.75
06225000198494,"Jedcorene Effervescent Granules 5gm",154179,0000-00-00,0,0,6.75,6.75,6.75,6.75
06225000198494,"Jedcorene Effervescent Granules 5gm",nt69k00s1,0000-00-00,0,0,6.75,6.75,6.75,6.75
06251065012062,"Votrex 50mg 20tab",2294A,2025-08-30,64,0,10.25,4.75,304,656
06251065025703,"Votrex 75mg / 3ml 5 ampoules",838,2024-10-30,12,0,16.30,16.30,195.6,195.6
06251065025703,"Votrex 75mg / 3ml 5 ampoules",vn697b,0000-00-00,0,0,16.30,16.30,16.3,16.3
06251065025703,"Votrex 75mg / 3ml 5 ampoules",0437,2024-09-30,0,0,16.30,16.30,16.3,16.3
06251106200175,"Tidilor 10mg tab",1220600,2026-10-01,0,0,13.60,10.81,10.81,13.6
06251106200175,"Tidilor 10mg tab",ac0140,0000-00-00,0,0,13.60,10.81,10.81,13.6
06251106200175,"Tidilor 10mg tab",154179,0000-00-00,0,0,13.60,10.81,10.81,13.6
06251106401664,"Cefix 400 mg caps",6220786,2024-09-01,1,0,45.80,45.80,45.8,45.8
06251106401664,"Cefix 400 mg caps",221105,0000-00-00,0,0,45.80,45.80,45.8,45.8
06251106401893,"Cefutil 500 mg tab",6230245,2026-02-01,4,0,36.05,30.04,120.16,144.2
06251106401893,"Cefutil 500 mg tab",221105,0000-00-00,0,0,36.05,30.04,30.04,36.05
06251106402821,"Cipropharm 500mg tab",1210763,2024-08-01,3,0,18.90,11.98,35.94,56.7
06251106402821,"Cipropharm 500mg tab",1220525,2025-10-01,6,0,18.90,11.98,71.88,113.4
06251106402821,"Cipropharm 500mg tab",1210762,2024-08-01,1,0,18.90,11.98,11.98,18.9
06251106402821,"Cipropharm 500mg tab",yn0040,0000-00-00,0,0,18.90,11.98,11.98,18.9
06251107048028,"Moxidad Forte 500MG 20cap",6268,2027-04-01,0,0,12.90,12.90,12.9,12.9
06251107048028,"Moxidad Forte 500MG 20cap",nt69k00s1,0000-00-00,0,0,12.90,12.90,12.9,12.9
06251107125019,"Mycoheal Oral Gel 40 g",1475,2024-02-01,3,0,12.65,12.65,37.95,37.95
06251107125019,"Mycoheal Oral Gel 40 g",154179,0000-00-00,0,0,12.65,12.65,12.65,12.65
06251107136015,"Mycoheal 400 mg 3 supp.",6163,2026-04-01,5,0,12.25,12.25,61.25,61.25
06251107136015,"Mycoheal 400 mg 3 supp.",154179,0000-00-00,0,0,12.25,12.25,12.25,12.25
06251107136015,"Mycoheal 400 mg 3 supp.",nt69k00s1,0000-00-00,0,0,12.25,12.25,12.25,12.25
06251144001185,"Joflam 50mg FC  20 tab",3023,2024-02-01,6,0,12.40,12.40,74.4,74.4
06251148010633,"Magnacef 400 mg 6 caps",z314,2025-02-01,1,0,67.55,67.55,67.55,67.55
06251148010633,"Magnacef 400 mg 6 caps",w830,2024-08-01,2,0,67.55,67.55,135.1,135.1
06251148010633,"Magnacef 400 mg 6 caps",nt69k00s1,0000-00-00,0,0,67.55,67.55,67.55,67.55
06251148010640,"Magnacef 200mg 8 caps",z312,2025-02-01,1,0,46.65,46.65,46.65,46.65
06251148010640,"Magnacef 200mg 8 caps",154179,0000-00-00,0,0,46.65,46.65,46.65,46.65
06251148010671,"Magnacef 100mg 60ml",w926,2024-09-01,3,0,36.60,36.60,109.8,109.8
06251148010671,"Magnacef 100mg 60ml",nt69k00s1,0000-00-00,0,0,36.60,36.60,36.6,36.6
06251148130324,"Ketonil 1mg 100ml",z149,2026-01-01,5,0,22.70,22.70,113.5,113.5
06251148140125,"Hyposec 20mg 14 caps",W930,2024-09-01,32,0,31.60,31.60,1011.2,1011.2
06251148140125,"Hyposec 20mg 14 caps",22dg80,0000-00-00,0,0,31.60,31.60,31.6,31.6
06251151000034,"Apimol 5% drops",eb237,2024-02-01,4,0,9.95,7.37,29.48,39.8
06251151000034,"Apimol 5% drops",221105,0000-00-00,0,0,9.95,7.37,7.37,9.95
06251151000539,"Apisal eye/nose drops",BA1169,2027-10-01,14,0,5.70,3.74,52.36,79.8
06251151000584,"Mycosat oral susp.",ob606,2023-01-01,3,0,7.40,5.90,17.7,22.2
06251151000584,"Mycosat oral susp.",154179,0000-00-00,0,0,7.40,5.90,5.9,7.4
06251151000720,"Tobracin Eye Drops 10 ml",ys081,2026-06-01,2,0,11.35,7.43,14.86,22.7
06251151000720,"Tobracin Eye Drops 10 ml",ac0140,0000-00-00,0,0,11.35,7.43,7.43,11.35
06251151000720,"Tobracin Eye Drops 10 ml",ys082,2026-02-01,1,0,11.35,7.43,7.43,11.35
06251151000720,"Tobracin Eye Drops 10 ml",vn329a,0000-00-00,0,0,11.35,7.43,7.43,11.35
06251151000720,"Tobracin Eye Drops 10 ml",154179,0000-00-00,0,0,11.35,7.43,7.43,11.35
06251151000850,"Decozal metered dose nasal spray colds",mb251,2025-01-01,12,0,7.55,5.06,60.72,90.6
06251151000850,"Decozal metered dose nasal spray colds",221105,0000-00-00,0,0,7.55,5.06,5.06,7.55
06251151001376,"Neodex eye / ear drops",CC272,2026-02-01,6,0,10.50,10.50,63,63
06251151001376,"Neodex eye / ear drops",nt69k00s1,0000-00-00,0,0,10.50,10.50,10.5,10.5
06251154040013,"Cobal 500mg Tab",2209016,2025-08-31,3,0,20.75,15.57,46.71,62.25
06251154040013,"Cobal 500mg Tab",221105,0000-00-00,0,0,20.75,15.57,15.57,20.75
06251154113014,"Razon 40mg 14 tab",2206020,2025-05-31,0,0,37.93,28.19,28.19,37.93
06251154113014,"Razon 40mg 14 tab",ac0140,0000-00-00,0,0,37.93,28.19,28.19,37.93
06251154154017,"Vominore 20Tab",2204034,2027-03-01,14,0,10.00,10.00,140,140
06251154154017,"Vominore 20Tab",154179,0000-00-00,0,0,10.00,10.00,10,10
06251158490203,"Gyno-Candizol 400mg 3 ovule",z445,2024-08-31,10,0,11.00,7.79,77.9,110
06251158490203,"Gyno-Candizol 400mg 3 ovule",tly32,0000-00-00,0,0,11.00,7.79,7.79,11
06251159023851,"Blopress Plus 8mg 28Tab",256169,2024-02-28,4,0,47.70,39.92,159.68,190.8
06251159023851,"Blopress Plus 8mg 28Tab",221105,0000-00-00,0,0,47.70,39.92,39.92,47.7
06251159023851,"Blopress Plus 8mg 28Tab",256330,2024-07-30,1,0,47.70,39.92,39.92,47.7
06251159023851,"Blopress Plus 8mg 28Tab",yn0040,0000-00-00,0,0,47.70,39.92,39.92,47.7
06251159023868,"Blopress Plus 16mg 28Tab",256080,2024-01-30,0,0,54.65,54.65,54.65,54.65
06251159023868,"Blopress Plus 16mg 28Tab",2401122,0000-00-00,0,0,54.65,54.65,54.65,54.65
06251159023868,"Blopress Plus 16mg 28Tab",356112,2025-02-01,2,0,54.65,54.65,109.3,109.3
06251159023868,"Blopress Plus 16mg 28Tab",yn0040,0000-00-00,0,0,54.65,54.65,54.65,54.65
06251159024612,"Actos 15mg 30s",156108,2024-02-01,3,0,51.70,39.83,119.49,155.1
06251159024612,"Actos 15mg 30s",221105,0000-00-00,0,0,51.70,39.83,39.83,51.7
06251159026937,"Blopress 8mg 28tab",256405,2027-10-31,5,0,47.70,47.70,238.5,238.5
06251159026937,"Blopress 8mg 28tab",221105,0000-00-00,0,0,47.70,47.70,47.7,47.7
06251159026944,"Blopress 16mg 28 tab",156358,2026-10-01,3,0,55.44,54.65,163.95,166.32
06251159028450,"Neo healar 10suppo",147127,2023-11-01,3,0,58.75,40.80,122.4,176.25
06251159028450,"Neo healar 10suppo",154179,0000-00-00,0,0,58.75,40.80,40.8,58.75
06251159028450,"Neo healar 10suppo",247010,2024-02-29,13,0,58.75,40.80,530.4,763.75
06251159028450,"Neo healar 10suppo",k3590,0000-00-00,0,0,58.75,40.80,40.8,58.75
06251159028504,"Neo healar 30gm oint",154,2024-03-30,19,0,58.85,40.87,776.53,1118.15
06251159028504,"Neo healar 30gm oint",k3590,0000-00-00,0,0,58.85,40.87,40.87,58.85
06251159028627,"Takepron 15mg 14cap",254057,2026-05-30,2,0,22.95,22.95,45.9,45.9
06251159028627,"Takepron 15mg 14cap",154179,0000-00-00,0,0,22.95,22.95,22.95,22.95
06251159028634,"Takepron 30mg 14tab",154179,2025-05-30,3,0,48.95,45.95,137.85,146.85
06251159031719,"Indicardin 40mg 50 tab",156234,2027-06-30,3,0,15.00,15.00,45,45
06251159031719,"Indicardin 40mg 50 tab",tly32,0000-00-00,0,0,15.00,15.00,15,15
06251159031726,"Indicardin 10mg 50 tab",256153,2027-02-28,2,0,7.00,5.56,11.12,14
06251159031726,"Indicardin 10mg 50 tab",tly32,0000-00-00,0,0,7.00,5.56,5.56,7
06251159031726,"Indicardin 10mg 50 tab",256362,2027-10-31,12,0,7.00,5.56,66.72,84
06251159031726,"Indicardin 10mg 50 tab",2r5v,0000-00-00,0,0,7.00,5.56,5.56,7
06251159036141,"Zocin 250mg 6cap",354031,2026-03-01,6,0,36.20,36.20,217.2,217.2
06251159036141,"Zocin 250mg 6cap",154179,0000-00-00,0,0,36.20,36.20,36.2,36.2
06251599000689,"Respal 4mg 20 Caplets",3822555,2025-05-22,0,0,21.50,85.22,85.22,21.5
06251599000689,"Respal 4mg 20 Caplets",vn329a,0000-00-00,0,0,21.50,85.22,85.22,21.5
06251599000696,"Respal 2mg 20 Caplets",3721829,2024-08-01,0,0,51.85,39.72,39.72,51.85
06251599000696,"Respal 2mg 20 Caplets",ac0140,0000-00-00,0,0,51.85,39.72,39.72,51.85
06251599000757,"Panda Extra 24 Caplets",55221384,2026-12-01,12,0,4.65,3.88,46.56,55.8
06251599000849,"Arbiten 160mg 30tab",5421050,2024-01-01,1,0,32.50,25.66,25.66,32.5
06251599000894,"Zelax 20mg 30Cap",6322882,2024-02-09,2,0,81.95,62.20,124.4,163.9
06251599000894,"Zelax 20mg 30Cap",ac0140,0000-00-00,0,0,81.95,62.20,62.2,81.95
06251599000894,"Zelax 20mg 30Cap",6321800,2023-08-29,1,0,81.95,62.20,62.2,81.95
06251599000894,"Zelax 20mg 30Cap",154179,0000-00-00,0,0,81.95,62.20,62.2,81.95
06251599000924,"Zelax 10mg 30Cap",6422881,2024-08-08,6,0,54.90,54.90,329.4,329.4
06251599000924,"Zelax 10mg 30Cap",ac0140,0000-00-00,0,0,54.90,54.90,54.9,54.9
06251599000924,"Zelax 10mg 30Cap",154179,0000-00-00,0,0,54.90,54.90,54.9,54.9
06251599000986,"Arbiten Plus 160/12.5mg 30 Tab",7821212,2024-03-01,1,0,32.50,25.66,25.66,32.5
06251599000993,"Arbiten Plus 80/12.5mg 30 Tab",8022058,2025-01-17,0,0,29.80,23.53,23.53,29.8
06251599000993,"Arbiten Plus 80/12.5mg 30 Tab",221105,0000-00-00,0,0,29.80,23.53,23.53,29.8
06251600000332,"Deflat Tab",231125,2026-02-01,11,0,10.25,10.25,112.75,112.75
06251600000332,"Deflat Tab",221105,0000-00-00,0,0,10.25,10.25,10.25,10.25
06251600000905,"Prohair 1mg 30Tab",211233,2024-08-01,0,0,44.05,30.59,30.59,44.05
06251600000905,"Prohair 1mg 30Tab",2uc708,0000-00-00,0,0,44.05,30.59,30.59,44.05
06251600001667,"Deflat drops 40mg 1ml  ?  30ml",223033,2026-11-01,3,0,10.25,7.86,23.58,30.75
06251600001667,"Deflat drops 40mg 1ml  ?  30ml",223032,2026-10-01,3,0,10.25,7.86,23.58,30.75
06251600002220,"Biodal 50000 I.U 20 Tab",221110,2024-06-01,13,0,64.10,64.10,833.3,833.3
06251600002220,"Biodal 50000 I.U 20 Tab",221105,0000-00-00,0,0,64.10,64.10,64.1,64.1
06281080000973,"Xylomet adult  nasal drops",23dc12,2026-05-31,0,0,8.44,8.20,8.2,8.44
06281080000973,"Xylomet adult  nasal drops",ac0140,0000-00-00,0,0,8.44,8.20,8.2,8.44
06281080000973,"Xylomet adult  nasal drops",154179,0000-00-00,0,0,8.44,8.20,8.2,8.44
06281080001109,"Pyralvex 10ml paint",22dm73,2025-12-31,10,0,12.60,12.60,126,126
06281080001109,"Pyralvex 10ml paint",ac0140,0000-00-00,0,0,12.60,12.60,12.6,12.6
06281080001710,"Clarimac 500mg 14 Tab",20dp73,2023-12-31,2,0,46.05,46.05,92.1,92.1
06281080001710,"Clarimac 500mg 14 Tab",221105,0000-00-00,0,0,46.05,46.05,46.05,46.05
06281080002014,"Earcalm Ear Drops 5ml",22dj55,2025-10-31,0,0,8.77,9.00,9,8.77
06281080002014,"Earcalm Ear Drops 5ml",tly32,0000-00-00,0,0,8.77,9.00,9,8.77
06281080002076,"Xylomet paed nasal drops",22em15,2025-12-01,5,0,8.31,9.00,45,41.55
